Points,account_creation,favourites,followers,following,link,lists,name,socialsource,source,statuses,symbol,symbol_id,timestamp_api_call
1702,1344194806,4,1637,16,https://twitter.com/ruslanyocto,13,Ruslan Pichugin,Twitter,cryptocompare,139,SND,314865,2017-12-30 17:56:12.408576
18788,1464450908,2586,16392,943,https://twitter.com/SingularDTV,479,SingularDTV,Twitter,cryptocompare,1469,SNGLS,24926,2017-12-30 17:56:02.822701
2929,1496735277,2,2894,419,https://twitter.com/Sosnovkino_ico,7,Sosnovkino ICO,Twitter,cryptocompare,59,SNK,196612,2017-12-30 17:55:48.611763
18971,1483950038,63,17616,29,https://twitter.com/sonmdevelopment,271,SONM,Twitter,cryptocompare,256,SNM,136244,2017-12-30 17:55:43.932965
4016,1501770250,55,3846,1,https://twitter.com/snovio_ico,34,Snovio Token Sale,Twitter,cryptocompare,133,SNOV,311853,2017-12-30 17:56:11.910741
1857,1414466464,41,1597,898,https://twitter.com/SynergyCoin,52,SynergyCoin,Twitter,cryptocompare,226,SNRG,8825,2017-12-30 17:56:51.993784
365,1462885811,4,340,22,https://twitter.com/sensusmobile,5,Sensus,Twitter,cryptocompare,40,SNS,28027,2017-12-30 17:56:03.139189
63119,1473535349,1114,58904,242,https://twitter.com/ethstatus,843,Status,Twitter,cryptocompare,591,SNT,137013,2017-12-30 17:55:43.131228
4521,1497431813,194,4416,210,https://twitter.com/soarcoin,21,Soarcoin (SOAR),Twitter,cryptocompare,107,SOAR,388145,2017-12-30 17:56:25.630070
502,1496573773,7,457,14,https://twitter.com/SocialCoinNetwk,9,SocialCoin,Twitter,cryptocompare,168,SOCC,183189,2017-12-30 17:55:46.423114
593,1442517328,37,508,627,https://twitter.com/SOILcoin,17,(SOIL),Twitter,cryptocompare,233,SOIL,20685,2017-12-30 17:55:51.713628
576,1500483633,2,516,8,https://twitter.com/john_sojourn,12,sojourn coin,Twitter,cryptocompare,23,SOJ,237385,2017-12-30 17:56:00.856991
0,,,,,,,,Twitter,cryptocompare,,SOLE,4607,2017-12-30 17:56:39.244370
6600,1238392352,2622,6112,6689,https://twitter.com/dynomania,97,Songcoin - Founder,Twitter,cryptocompare,3849,SONG,8682,2017-12-30 17:56:51.605215
0,,,,,,,,Twitter,cryptocompare,,SOON,5403,2017-12-30 17:56:45.384721
0,,,,,,,,Twitter,cryptocompare,,SOUL,20585,2017-12-30 17:55:50.322111
0,,,,,,,,Twitter,cryptocompare,,SP,33332,2017-12-30 17:56:15.613923
1723,1393760646,459,1453,1413,https://twitter.com/SpainCoinDev,54,SpainCoinDev,Twitter,cryptocompare,394,SPA,4608,2017-12-30 17:56:38.228633
0,,,,,,,,Twitter,cryptocompare,,SPACE,22410,2017-12-30 17:55:59.787983
2949,1498776568,3032,2719,1308,https://twitter.com/SpankChain,46,SpankChain,Twitter,cryptocompare,701,SPANK,411496,2017-12-30 17:56:27.693870
0,,,,,,,,Twitter,cryptocompare,,SPC,7624,2017-12-30 17:56:51.375385
0,,,,,,,,Twitter,cryptocompare,,SPEC,8716,2017-12-30 17:56:51.699707
1684,1430812913,12,1459,30,https://twitter.com/ProjectSPHR,45,Sphere,Twitter,cryptocompare,11,SPHR,6111,2017-12-30 17:56:48.308045
6282,1502696274,135,6152,356,https://twitter.com/Sophia_TX_,26,SophiaTX,Twitter,cryptocompare,250,SPHTX,379248,2017-12-30 17:56:24.698945
234,1435260308,17,194,155,https://twitter.com/SPKTRteam,8,SPKTR,Twitter,cryptocompare,38,SPKTR,41871,2017-12-30 17:56:27.694409
0,,,,,,,,Twitter,cryptocompare,,SPM,21229,2017-12-30 17:55:53.117205
969,1500304473,1,969,1684,https://twitter.com/spooncoins,0,spoon,Twitter,cryptocompare,5,SPN,196549,2017-12-30 17:55:46.446001
678,1473041816,9,583,514,https://twitter.com/thesportscoin,19,thesportscoin,Twitter,cryptocompare,363,SPORT,29200,2017-12-30 17:56:08.705664
0,,,,,,,,Twitter,cryptocompare,,SPOTS,20205,2017-12-30 17:55:49.480380
0,,,,,,,,Twitter,cryptocompare,,SPR,3649,2017-12-30 17:56:22.092657
517,1435004656,3,487,165,https://twitter.com/SproutCoin,6,Sprout,Twitter,cryptocompare,32,SPRTS,8761,2017-12-30 17:56:51.915950
0,,,,,,,,Twitter,cryptocompare,,SPT,4609,2017-12-30 17:56:38.293483
0,,,,,,,,Twitter,cryptocompare,,SPX,23435,2017-12-30 17:56:00.370994
140,1413291109,11,125,11,https://twitter.com/squallcoin,3,Squall1066,Twitter,cryptocompare,176,SQL,7565,2017-12-30 17:56:50.930030
0,,,,,,,,Twitter,cryptocompare,,SQP,237448,2017-12-30 17:56:01.166570
397,1323635874,0,317,5,https://twitter.com/SecureCoin,16,SecureCoin,Twitter,cryptocompare,2,SRC,4611,2017-12-30 17:56:38.252158
1,1503570967,0,1,0,https://twitter.com/backtoearthARG,0,Back To Earth,Twitter,cryptocompare,0,SRC*,59966,2017-12-30 17:56:46.913066
4822,1456408102,74,4532,313,https://twitter.com/SIRINLABS,58,SIRIN LABS,Twitter,cryptocompare,152,SRN,380641,2017-12-30 17:56:25.010798
0,,,,,,,,Twitter,cryptocompare,,SRT,248243,2017-12-30 17:56:02.299539
469,1407462581,3,414,236,https://twitter.com/SonicScrewDev,11,Sonic,Twitter,cryptocompare,204,SSD,5320,2017-12-30 17:56:43.142211
0,,,,,,,,Twitter,cryptocompare,,SSTC,20644,2017-12-30 17:55:51.448766
27,1403416957,0,27,12,https://twitter.com/SSVCoin,0,SSVCoin,Twitter,cryptocompare,9,SSV,4613,2017-12-30 17:56:38.648969
4774,1493785111,15,4549,15,https://twitter.com/startaico,45,Starta ICO,Twitter,cryptocompare,261,STA,150519,2017-12-30 17:55:42.615500
0,,,,,,,,Twitter,cryptocompare,,STA*,21981,2017-12-30 17:55:53.763148
5878,1500474517,15,5678,19,https://twitter.com/STRAKSproject,40,STRAKS,Twitter,cryptocompare,25,STAK,536279,2017-12-30 17:56:45.130645
0,,,,,,,,Twitter,cryptocompare,,STALIN,49605,2017-12-30 17:56:39.479902
26296,1477210305,1254,25254,7531,https://twitter.com/starbaseco,208,Starbase,Twitter,cryptocompare,2813,STAR,179947,2017-12-30 17:55:45.089532
0,,,,,,,,Twitter,cryptocompare,,STAR*,21775,2017-12-30 17:55:53.825542
7848,1393844348,60,6973,229,https://twitter.com/start_coin,175,StartCOIN,Twitter,cryptocompare,794,START,5289,2017-12-30 17:56:41.617553
593,1500332144,81,588,10,https://twitter.com/realCoinStarter,1,CoinStarter,Twitter,cryptocompare,25,STC,396716,2017-12-30 17:56:25.985060
211,1490264721,6,186,21,https://twitter.com/stkcoin,5,Stake Coin,Twitter,cryptocompare,14,STCN,237428,2017-12-30 17:56:05.149122
66454,1458357895,13271,60930,13394,https://twitter.com/steemit,1102,steemit,Twitter,cryptocompare,14495,STEEM,20333,2017-12-30 17:55:51.527435
0,,,,,,,,Twitter,cryptocompare,,STEPS,20724,2017-12-30 17:55:52.661048
2723,1486967778,79,2563,732,https://twitter.com/StocksExchangeR,32,Stocks.Exchange,Twitter,cryptocompare,371,STEX,404775,2017-12-30 17:56:26.113550
7923,1484997989,120,7873,1140,https://twitter.com/smartholdem,10,SmartHoldem,Twitter,cryptocompare,156,STH,486983,2017-12-30 17:56:39.290638
328,1441835356,1,318,2,https://twitter.com/stakerush,2,Stakerush,Twitter,cryptocompare,2,STHR,21833,2017-12-30 17:55:53.160446
0,,,,,,,,Twitter,cryptocompare,,STO,28025,2017-12-30 17:56:03.555313
322,1399650329,53,307,35,https://twitter.com/stockbet_com,3,StockBet.com,Twitter,cryptocompare,391,STOCKBET,313988,2017-12-30 17:56:12.142207
69000,1312081004,2976,62783,3610,https://twitter.com/storjproject,1243,Storj,Twitter,cryptocompare,2177,STORJ,187347,2017-12-30 17:55:45.764139
8894,1498625068,637,8424,55,https://twitter.com/Storm_Token,94,Storm Token,Twitter,cryptocompare,509,STORM,186875,2017-12-30 17:55:45.729376
4293,1500633649,2,4103,26,https://twitter.com/stashpay,38,stashpay,Twitter,cryptocompare,74,STP,411271,2017-12-30 17:56:26.518239
0,,,,,,,,Twitter,cryptocompare,,STR*,8767,2017-12-30 17:56:52.027761
104039,1463998337,620,97423,174,https://twitter.com/stratisplatform,1323,Stratisplatform,Twitter,cryptocompare,1048,STRAT,24294,2017-12-30 17:56:01.817117
0,,,,,,,,Twitter,cryptocompare,,STS,21650,2017-12-30 17:55:52.893582
6898,1490713156,55,6578,1501,https://twitter.com/BitJob_Team,64,bitJob MarketPlace,Twitter,cryptocompare,787,STU,184237,2017-12-30 17:55:45.652772
473,1411324095,1,408,921,https://twitter.com/sativacoins,13,Sativacoin,Twitter,cryptocompare,14,STV,5328,2017-12-30 17:56:43.015335
9201,1499543293,434,8476,59,https://twitter.com/stx_coin,145,STOX,Twitter,cryptocompare,277,STX,204716,2017-12-30 17:55:51.224765
105540,1500740122,3283,104090,15,https://twitter.com/SubstratumNet,290,Substratum,Twitter,cryptocompare,817,SUB,221463,2017-12-30 17:55:53.924062
0,,,,,,,,Twitter,cryptocompare,,SUB*,100944,2017-12-30 17:55:41.895671
2382,1487316186,53,2162,65,https://twitter.com/Sumokoin,44,Sumokoin,Twitter,cryptocompare,104,SUMO,310812,2017-12-30 17:56:13.089065
288,1423447681,26,243,164,https://twitter.com/SupCoin,9,SupCoin,Twitter,cryptocompare,167,SUP,3645,2017-12-30 17:56:21.740482
1288,1400993095,0,1168,1295,https://twitter.com/CoinSuper ,24,Super Coin,Twitter,cryptocompare,268,SUPER,4615,2017-12-30 17:56:37.659900
1240,1493926017,3,1115,1,https://twitter.com/suretly_com,25,Suretly,Twitter,cryptocompare,130,SUR,177462,2017-12-30 17:55:44.264321
4302,1400288704,72,3337,1265,https://twitter.com/SwarmCorp,193,Swarm Fund,Twitter,cryptocompare,49,SWARM,5342,2017-12-30 17:56:44.209684
0,,,,,,,,Twitter,cryptocompare,,SWEET,30887,2017-12-30 17:56:12.368728
7748,1412005429,876,6817,5086,https://twitter.com/Bit_Swift,186,Bitswift™,Twitter,cryptocompare,1428,SWIFT,4616,2017-12-30 17:56:38.241278
0,,,,,,,,Twitter,cryptocompare,,SWING,20920,2017-12-30 17:55:52.673368
0,,,,,,,,Twitter,cryptocompare,,SWT,50741,2017-12-30 17:56:39.771940
4878,1389781227,637,4306,67,https://twitter.com/SexcoinTeam,113,Sexcoin Team,Twitter,cryptocompare,7220,SXC,4348,2017-12-30 17:56:32.159103
2072,1498013057,492,1912,1577,https://twitter.com/synchrocoin,32,SynchroCoin,Twitter,cryptocompare,491,SYC,185873,2017-12-30 17:55:46.031939
935,1400091840,645,834,3,https://twitter.com/synclub,20,Sync,Twitter,cryptocompare,1105,SYNC,4617,2017-12-30 17:56:38.807272
1882,1505230017,2,1682,0,https://twitter.com/syndicate_ltd,40,Syndicate LTD,Twitter,cryptocompare,35,SYNX,27591,2017-12-30 17:56:02.783501
58462,1267542578,1131,53958,5626,https://twitter.com/syscoin,900,Syscoin,Twitter,cryptocompare,4302,SYS,4618,2017-12-30 17:56:38.880366
11487,1485946247,18,10502,197,https://twitter.com/TaaSfund,197,TaaS,Twitter,cryptocompare,221,TAAS,66270,2017-12-30 17:56:49.700076
165,1426389547,1,150,40,https://twitter.com/Molly_Tab,3,MollyCoin,Twitter,cryptocompare,38,TAB,27993,2017-12-30 17:56:03.209814
10541,1383010711,231,9801,247,https://twitter.com/TagCoin,148,TagCoin,Twitter,cryptocompare,750,TAG,4619,2017-12-30 17:56:38.791114
3009,1434352627,42,2934,158,https://twitter.com/tagrcoin,15,TAGR Coin,Twitter,cryptocompare,160,TAGR,20652,2017-12-30 17:55:51.702156
2724,1467626230,199,2514,2729,https://twitter.com/TajCoin,42,TajCoin,Twitter,cryptocompare,196,TAJ,57750,2017-12-30 17:56:46.700375
1493,1391316113,124,1273,1855,https://twitter.com/TAKcoin,44,TAKcoin,Twitter,cryptocompare,642,TAK,4620,2017-12-30 17:56:40.057646
0,,,,,,,,Twitter,cryptocompare,,TAM,6411,2017-12-30 17:56:48.852779
0,,,,,,,,Twitter,cryptocompare,,TAP,81403,2017-12-30 17:56:51.720393
4386,1396465978,1672,3301,1510,https://twitter.com/tatianacoin,216,Tatiana Moroz,Twitter,cryptocompare,5712,TAT,43933,2017-12-30 17:56:32.331657
2130,1504987270,135,2080,218,https://twitter.com/LamdenTau,10,Lamden,Twitter,cryptocompare,162,TAU,405291,2017-12-30 17:56:26.703189
0,,,,,,,,Twitter,cryptocompare,,TBCX,45609,2017-12-30 17:56:36.795823
309,1460140422,2,269,150,https://twitter.com/TheCreed_Crypto,8,TheCreed,Twitter,cryptocompare,57,TCR,20441,2017-12-30 17:55:50.604748
0,,,,,,,,Twitter,cryptocompare,,TDFB,28176,2017-12-30 17:56:03.119897
220,1476188678,0,180,95,https://twitter.com/teamupcoin,8,Teamup,Twitter,cryptocompare,11,TEAM,30523,2017-12-30 17:56:11.990000
0,,,,,,,,Twitter,cryptocompare,,TEC,42106,2017-12-30 17:56:28.382732
252,1404693598,35,212,44,https://twitter.com/TechcoinGroup,8,Techcoin Community,Twitter,cryptocompare,219,TECH,43595,2017-12-30 17:56:31.746544
771,1399393973,13,656,209,https://twitter.com/TEKcoins,23,CalebWalker,Twitter,cryptocompare,235,TEK,5298,2017-12-30 17:56:41.252590
274,1472496671,11,224,166,https://twitter.com/telluriondev,10,TelluriON,Twitter,cryptocompare,25,TELL,28172,2017-12-30 17:56:06.169083
0,,,,,,,,Twitter,cryptocompare,,TENNET,30421,2017-12-30 17:56:11.657910
796,1495776664,82,726,437,https://twitter.com/TerraNovaCoin,14,TerraNovaCoin,Twitter,cryptocompare,151,TER,340067,2017-12-30 17:56:18.251034
5201,1389879346,85,4781,491,https://twitter.com/TeslaCoins,84,TeslaCoin,Twitter,cryptocompare,817,TES,4622,2017-12-30 17:56:38.440075
0,,,,,,,,Twitter,cryptocompare,,TESLA,32873,2017-12-30 17:56:14.033779
3355,1489054181,139,3165,35,https://twitter.com/TrueFlipLoto ,38,True Flip [TFL],Twitter,cryptocompare,144,TFL,150545,2017-12-30 17:55:43.530903
194,1390062178,0,144,14,https://twitter.com/TigerCoin,10,TigerCoin,Twitter,cryptocompare,2,TGC,4623,2017-12-30 17:56:38.967858
1537,1497240708,149,1367,106,https://twitter.com/TargetCoin,34,Target Coin,Twitter,cryptocompare,605,TGT,472769,2017-12-30 17:56:39.396194
57154,1391204003,772,56159,3818,https://twitter.com/thehempcoin,199,Hemp Coin (THC),Twitter,cryptocompare,794,THC,29924,2017-12-30 17:56:09.696092
65,1502090348,18,60,0,https://twitter.com/ThnxWorld,1,THNX.WORLD,Twitter,cryptocompare,166,THNX,228146,2017-12-30 17:55:59.288825
0,,,,,,,,Twitter,cryptocompare,,THS,45615,2017-12-30 17:56:36.862214
0,,,,,,,,Twitter,cryptocompare,,TIA,29455,2017-12-30 17:56:08.775799
0,,,,,,,,Twitter,cryptocompare,,TIC,44752,2017-12-30 17:56:33.310686
8698,1274900972,14,8523,34,https://twitter.com/tiesnetwork,35,Ties.Network,Twitter,cryptocompare,148,TIE,205991,2017-12-30 17:55:50.516092
13788,1475518801,719,12178,0,https://twitter.com/ChronobankNews,322,Chronobank.io,Twitter,cryptocompare,744,TIME,33914,2017-12-30 17:56:16.866105
16829,1506554580,31,16669,31,https://twitter.com/TradeToken,32,trade.io,Twitter,cryptocompare,225,TIO,372812,2017-12-30 17:56:24.301049
1545,1501558924,1,1515,6,https://twitter.com/TioTourGuides,6,Tio Tour Guides,Twitter,cryptocompare,151,TIO*,419579,2017-12-30 17:56:28.761915
11401,1390620805,9362,10934,939,https://twitter.com/OfficialTitcoin,93,Titcoin™,Twitter,cryptocompare,2624,TIT,4624,2017-12-30 17:56:38.360087
69387,1474876063,99,68837,105,https://twitter.com/blocktix,110,Blocktix,Twitter,cryptocompare,177,TIX,175671,2017-12-30 17:55:45.533701
2456,1468753383,25,2176,45,https://twitter.com/monolith_web3,56,Monolith Studio,Twitter,cryptocompare,8,TKN,71077,2017-12-30 17:56:49.994605
0,,,,,,,,Twitter,cryptocompare,,TKN*,22458,2017-12-30 17:56:00.130030
3363,1499072135,12,3148,29,https://twitter.com/cryptoinsightio,43,CryptoInsight,Twitter,cryptocompare,69,TKR,360229,2017-12-30 17:56:20.673123
7287,1474563161,1489,6477,3097,https://twitter.com/TokesPlatform,162,The Tokes Platform,Twitter,cryptocompare,790,TKS,35124,2017-12-30 17:56:19.313101
6342,1502787225,353,6177,873,https://twitter.com/CryptoTickets,33,crypto.tickets,Twitter,cryptocompare,78,TKT,311176,2017-12-30 17:56:12.135966
0,,,,,,,,Twitter,cryptocompare,,TMC,5284,2017-12-30 17:56:40.230187
425,1499300562,0,400,14,https://twitter.com/timereum,5,Timereum (TME),Twitter,cryptocompare,39,TME,199887,2017-12-30 17:55:49.402054
213,1502630338,3,208,25,https://twitter.com/ToTheMoonToken,1,TMTtoken,Twitter,cryptocompare,67,TMT,301150,2017-12-30 17:56:10.548817
1752,1510480705,29,1642,29,https://twitter.com/TimeNewBank,22,TNB Official,Twitter,cryptocompare,66,TNB,517483,2017-12-30 17:56:40.186678
12669,1361373096,1233,11044,323,https://twitter.com/tierion,325,Tierion,Twitter,cryptocompare,600,TNT,186309,2017-12-30 17:55:45.917862
1266,1493018738,196,1221,278,https://twitter.com/ToaCoin,9,TOA Coin,Twitter,cryptocompare,233,TOA,341019,2017-12-30 17:56:18.393972
0,,,,,,,,Twitter,cryptocompare,,TODAY,28317,2017-12-30 17:56:03.454071
655,1498358148,138,590,1152,https://twitter.com/Tomahawkcoin,13,Tomahawkcoin,Twitter,cryptocompare,192,TOM,215602,2017-12-30 17:55:54.735234
237,1404740020,4,217,16,https://twitter.com/TorCoinDev,4,TorCoin,Twitter,cryptocompare,22,TOR,4625,2017-12-30 17:56:39.460402
0,,,,,,,,Twitter,cryptocompare,,TOT,28087,2017-12-30 17:56:03.729364
823,1473804952,6,818,798,https://twitter.com/TrollPaydotcom,1,Trollplay,Twitter,cryptocompare,419,TPAY,53166,2017-12-30 17:56:42.429338
1511,1428840683,163,1461,1726,https://twitter.com/Trollpayment,10,TillKoeln,Twitter,cryptocompare,648,TPG,32882,2017-12-30 17:56:14.891023
32,1465198338,1,32,6,https://twitter.com/tetracurrency,0,Tetra Currency,Twitter,cryptocompare,5,TRA,29926,2017-12-30 17:56:09.853669
1233,1455903471,223,1023,43,https://twitter.com/terracoin_TRC,42,Terracoin,Twitter,cryptocompare,337,TRC,4626,2017-12-30 17:56:39.862085
198,1507013775,2,173,8,https://twitter.com/Tracto14,5,Tracto,Twitter,cryptocompare,48,TRCT,371004,2017-12-30 17:56:22.816668
0,,,,,,,,Twitter,cryptocompare,,TRI,5341,2017-12-30 17:56:45.031033
2730,1500407593,3,2635,2,https://twitter.com/TriacontaCC,19,Triaconta,Twitter,cryptocompare,45,TRIA,402884,2017-12-30 17:56:26.661469
1094,1498483911,0,1054,2,https://twitter.com/tribetoken,8,TribeToken,Twitter,cryptocompare,17,TRIBE,186253,2017-12-30 17:55:45.728954
186,1425574305,0,146,36,https://twitter.com/TrickyCoin,8,TrickyCoin,Twitter,cryptocompare,21,TRICK,34483,2017-12-30 17:56:18.970673
23143,1356287383,6044,19418,5206,https://twitter.com/blocksafe,743,Blocksafe Foundation,Twitter,cryptocompare,10361,TRIG,27996,2017-12-30 17:56:03.092973
4266,1467714770,2910,2083,1724,https://twitter.com/Trippki_,436,Trippki,Twitter,cryptocompare,3887,TRIP,329767,2017-12-30 17:56:15.502333
751,1406666867,5,691,522,https://twitter.com/truckcoin_v2,12,Truckcoin Official,Twitter,cryptocompare,32,TRK,5351,2017-12-30 17:56:43.802433
0,,,,,,,,Twitter,cryptocompare,,TRON,5299,2017-12-30 17:56:41.024077
16121,1476044673,14429,14310,503,https://twitter.com/WeTrustPlatform,362,WeTrustTeam,Twitter,cryptocompare,1076,TRST,37040,2017-12-30 17:56:22.684334
0,,,,,,,,Twitter,cryptocompare,,TRUMP,20270,2017-12-30 17:55:50.280688
0,,,,,,,,Twitter,cryptocompare,,TRUST,5384,2017-12-30 17:56:45.602544
2238,1497809800,28,2113,3638,https://twitter.com/TravelCoins_,25,Travel Coin,Twitter,cryptocompare,82,TRV,255293,2017-12-30 17:56:02.661583
53529,1502036428,16,51704,46,https://twitter.com/tronfoundation,365,Tron Foundation,Twitter,cryptocompare,146,TRX,310829,2017-12-30 17:56:12.041725
753,1483190804,151,728,628,https://twitter.com/DeveloperTattoo,5,tattoo coin,Twitter,cryptocompare,110,TSE,49610,2017-12-30 17:56:39.570026
1217,1390334857,277,1038,342,https://twitter.com/TittieCoin,34,TittieCoin™,Twitter,cryptocompare,9231,TTC,4627,2017-12-30 17:56:38.993587
0,,,,,,,,Twitter,cryptocompare,,TTT,243013,2017-12-30 17:56:01.522199
0,,,,,,,,Twitter,cryptocompare,,TUR,21626,2017-12-30 17:55:53.165093
0,,,,,,,,Twitter,cryptocompare,,TWIST,40839,2017-12-30 17:56:26.152012
199,1432750227,55,179,532,https://twitter.com/CoinTwelve,4,TwelveCoin,Twitter,cryptocompare,113,TWLV,6105,2017-12-30 17:56:48.038406
2840,1439311705,650,2329,339,https://twitter.com/Transfer_dev,101,Transfer Dev,Twitter,cryptocompare,6127,TX,13045,2017-12-30 17:55:43.106874
1884,1502397431,255,1794,44,https://twitter.com/TrezarCoin,18,TrezarCoin,Twitter,cryptocompare,225,TZC,338180,2017-12-30 17:56:16.519396
430,1415001005,0,375,7,https://twitter.com/ucointeam,11,UCoinTeam,Twitter,cryptocompare,193,U,5352,2017-12-30 17:56:44.772705
0,,,,,,,,Twitter,cryptocompare,,UAEC,45816,2017-12-30 17:56:38.586508
0,,,,,,,,Twitter,cryptocompare,,UBIQ,28652,2017-12-30 17:56:07.817783
0,,,,,,,,Twitter,cryptocompare,,UBQ,43044,2017-12-30 17:56:29.715492
769,1498324259,110,684,1,https://twitter.com/uetoken,17,UselessEthereumToken,Twitter,cryptocompare,130,UET,191037,2017-12-30 17:55:46.130180
6507,1392051546,184,6157,164,https://twitter.com/UFOCoins,70,UFO Coin,Twitter,cryptocompare,791,UFO,5355,2017-12-30 17:56:45.783767
1418,1498451027,4,1333,3004,https://twitter.com/upfiringHQ,17,Upfiring,Twitter,cryptocompare,48,UFR,404806,2017-12-30 17:56:26.179481
9429,1496807903,75,9359,93,https://twitter.com/ugChain,14,ugChain,Twitter,cryptocompare,129,UGT,369179,2017-12-30 17:56:22.141677
2512,1419136940,174,2357,2004,https://twitter.com/UnitusCoin,31,Unitus,Twitter,cryptocompare,220,UIS,5353,2017-12-30 17:56:43.849005
2473,1419804886,121,2308,16,https://twitter.com/UnikoinGold,33,UnikoinGold,Twitter,cryptocompare,152,UKG,371005,2017-12-30 17:56:23.321447
409,1398235536,102,359,36,https://twitter.com/UmbrellaCryptos,10,Umbrella,Twitter,cryptocompare,285,ULTC,4628,2017-12-30 17:56:38.842664
3346,1499578090,19,3206,36,https://twitter.com/umbrellacoin,28,UMC,Twitter,cryptocompare,93,UMC,213100,2017-12-30 17:55:53.123901
78,1407351104,0,68,4,https://twitter.com/UnattainiumOrg,2,unattainium.org,Twitter,cryptocompare,65,UNAT,5381,2017-12-30 17:56:45.416631
5270,1395749248,511,4574,2049,https://twitter.com/Unbreakablcoin,139,UnbreakableCoin UNB,Twitter,cryptocompare,1587,UNB,4629,2017-12-30 17:56:39.092853
0,,,,,,,,Twitter,cryptocompare,,UNC,8760,2017-12-30 17:56:51.718451
0,,,,,,,,Twitter,cryptocompare,,UNF,29198,2017-12-30 17:56:09.907239
616,1489339567,7,571,54,https://twitter.com/Unicoin_UNI,9,Universe - UNI,Twitter,cryptocompare,103,UNI,60631,2017-12-30 17:56:46.996047
3635,1497526675,170,3500,1799,https://twitter.com/unifycrypto,27,Unify Cryptocurrency,Twitter,cryptocompare,416,UNIFY,182364,2017-12-30 17:55:45.285805
0,,,,,,,,Twitter,cryptocompare,,UNIQ,25594,2017-12-30 17:56:02.268956
966,1430016630,31,876,473,https://twitter.com/UnitCurrency,18,Universal Currency,Twitter,cryptocompare,41,UNIT,20728,2017-12-30 17:55:52.449478
0,,,,,,,,Twitter,cryptocompare,,UNITS,38032,2017-12-30 17:56:25.125338
7501,1412466737,399,6666,545,https://twitter.com/SuperNETorg,167,SuperNET,Twitter,cryptocompare,880,UNITY,20635,2017-12-30 17:55:50.951114
26446,1384777388,28800,21934,995,https://twitter.com/bryceweiner,894,🐉 Bryce Weiner,Twitter,cryptocompare,42992,UNO,4630,2017-12-30 17:56:38.735426
2109,1504300242,131,2009,4993,https://twitter.com/UpToken,20,UpToken,Twitter,cryptocompare,209,UP,347247,2017-12-30 17:56:18.798459
137,1507023544,1,132,3,https://twitter.com/UquidC,1,UQUID COIN,Twitter,cryptocompare,9,UQC,418694,2017-12-30 17:56:27.986119
1393,1476130686,138,1328,44,https://twitter.com/URforall,13,UR,Twitter,cryptocompare,626,UR,34750,2017-12-30 17:56:18.542770
1409,1401528317,24,1269,66,https://twitter.com/UroFoundation,28,Uro Foundation,Twitter,cryptocompare,823,URO,4631,2017-12-30 17:56:39.093498
0,,,,,,,,Twitter,cryptocompare,,USC,100954,2017-12-30 17:55:40.920065
757,1389975833,0,652,7,https://twitter.com/CoinUSDE,21,USDe Coin,Twitter,cryptocompare,113,USDE,5011,2017-12-30 17:56:39.383246
13922,1415394150,126,12202,388,https://twitter.com/Tether_to,344,Tether,Twitter,cryptocompare,267,USDT,171986,2017-12-30 17:56:52.010518
1295,1389567110,25,1084,75,https://twitter.com/official_utc,42,official_utc,Twitter,cryptocompare,1077,UTC,5012,2017-12-30 17:56:39.841170
0,,,,,,,,Twitter,cryptocompare,,UTH,21219,2017-12-30 17:55:52.784773
184,1411630101,9,174,15,https://twitter.com/UtilityCoinTeam,2,Utilitycoin,Twitter,cryptocompare,29,UTIL,5013,2017-12-30 17:56:39.863358
15056,1498755447,344,14481,386,https://twitter.com/UTRUST_Official,115,UTRUST,Twitter,cryptocompare,393,UTK,236358,2017-12-30 17:56:00.795710
7281,1503668749,0,6971,17,https://twitter.com/Universa_News,62,Universa Blockchain,Twitter,cryptocompare,350,UTN,466492,2017-12-30 17:56:39.017380
0,,,,,,,,Twitter,cryptocompare,,VAPOR,30016,2017-12-30 17:56:10.034518
1172,1408067238,181,1112,451,https://twitter.com/vidioshare,12,Vidio,Twitter,cryptocompare,219,VDO,5014,2017-12-30 17:56:39.383361
0,,,,,,,,Twitter,cryptocompare,,VEC2,22434,2017-12-30 17:55:59.301578
2607,1498573019,111,2397,82,https://twitter.com/blockv_io,42,BLOCKv.io,Twitter,cryptocompare,212,VEE,306482,2017-12-30 17:56:11.908178
162,1448229405,7,132,447,https://twitter.com/beveganbtc,6,BitVegan,Twitter,cryptocompare,80,VEG,55544,2017-12-30 17:56:46.338293
16103,1505456408,7,15163,34,https://twitter.com/vechainofficial,188,VeChain Foundation,Twitter,cryptocompare,120,VEN,236131,2017-12-30 17:56:00.633231
24814,1226863845,76,21530,588,https://twitter.com/ReggieMiddleton,654,ReggieMiddleton,Twitter,cryptocompare,14504,VERI,136211,2017-12-30 17:55:43.277646
353,1435256017,10,323,676,https://twitter.com/VersaCrypto,6,VersaCrypto,Twitter,cryptocompare,230,VERSA,7562,2017-12-30 17:56:50.720042
31130,1396901177,140,29080,58,https://twitter.com/viacoin,410,Viacoin,Twitter,cryptocompare,353,VIA,5015,2017-12-30 17:56:39.303948
18302,1323330752,92,17412,2017,https://twitter.com/Viberate_com,178,Viberate,Twitter,cryptocompare,596,VIB,198710,2017-12-30 17:55:49.006751
